,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
203,p53suj,Liverpool continue EPL romp as Burnley fight back to sink Leicester,"Mohamed Salah ripped off his Liverpool jersey at a freezing Anfield after completing a 2-0 victory over Manchester United in stoppage time, rousing fans on the Kop to sing: ""We're gonna win the league.""",https://theage.com.au//sport/soccer/vardy-misses-penalty-as-burnley-fight-back-to-sink-leicester-20200120-p53suj.html,2020-01-19T23:42:50Z,2020-01-19T17:11:43Z,EPL,"['Liverpool FC', 'Manchester United', 'Manchester City']"
204,p53sr5,"Man City, Premier League's big teams drop points","On a standout day for the English Premier League's underdogs and local managers, Manchester City, Arsenal, Chelsea and Tottenham all dropped points.",https://theage.com.au//sport/soccer/man-city-premier-league-s-big-teams-drop-points-20200119-p53sr5.html,2020-01-21T02:55:15Z,2020-01-19T03:47:58Z,EPL,[]
205,p53qzo,Aguero breaks record as City thrash Villa,"EPL wrap: Sergio Aguero set a new record for goals by an overseas player as his hat-trick propelled Manchester City to a 6-1 win, while Watford moved out of the relegation zone.",https://theage.com.au//sport/soccer/aguero-breaks-record-as-city-thrash-villa-20200113-p53qzo.html,2020-01-13T01:37:34Z,2020-01-13T01:31:56Z,EPL,"['Manchester City', 'Chelsea FC', 'Sam Kerr']"
206,p53qw2,Watford out of relegation zone with Bournemouth thrashing,Watford continued their stunning revival under new manager Nigel Pearson with a 3-0 victory at Bournemouth.,https://theage.com.au//sport/watford-out-of-relegation-zone-with-bournemouth-thrashing-20200113-p53qw2.html,2020-01-12T18:23:10Z,2020-01-12T16:37:45Z,EPL,[]
207,p53qt7,Deceased soccer fan bequeaths round of drinks to struggling players,A joke with family has become reality for an 83-year-old fan of Norwich City FC who died on December 28.,https://theage.com.au//world/europe/deceased-soccer-fan-bequeaths-round-of-drinks-to-struggling-players-20200112-p53qt7.html,2020-01-12T05:08:42Z,2020-01-12T05:08:42Z,EPL,[]
208,p53qph,Liverpool break points record in battling 1-0 win over Spurs,"Elsewhere, Leicester were upset 2-1 at home by Southampton, Manchester United beat bottom side Norwich 4-0 and Chelsea beat Burnley 3-0 to cement fourth spot.",https://theage.com.au//sport/soccer/liverpool-break-points-record-in-battling-1-0-win-over-spurs-20200112-p53qph.html,2020-01-11T21:58:39Z,2020-01-11T20:37:40Z,EPL,"['Liverpool FC', 'Tottenham Hotspur']"
209,p53qlb,Mourinho hit by rising prices in frantic search for Kane cover,Tottenham Hotspur face a desperate struggle to solve their striker crisis as rivals try to take advantage of their predicament.,https://theage.com.au//sport/soccer/mourinho-hit-by-rising-prices-in-frantic-search-for-kane-cover-20200111-p53qlb.html,2020-01-10T23:04:51Z,2020-01-11T00:00:00Z,EPL,"['Tottenham Hotspur', 'Jose Mourinho']"
210,p53qag,Spurs striker Kane out until April,"Harry Kane will have surgery to repair a ruptured tendon in his left hamstring, with the England captain expected to return to training in April.",https://theage.com.au//sport/soccer/spurs-striker-kane-out-until-april-20200110-p53qag.html,2020-01-09T21:45:33Z,2020-01-09T21:45:33Z,EPL,"['Tottenham Hotspur', 'England']"
211,p53pqr,Mane named African Footballer of the Year,Sadio Mane was named African Footballer of the Year for 2019 on Tuesday after winning the Champions League with Liverpool and leading Senegal to the Africa Cup of Nations final.,https://theage.com.au//sport/soccer/mane-named-african-footballer-of-the-year-20200108-p53pqr.html,2020-01-07T23:49:38Z,2020-01-07T23:49:38Z,EPL,['Liverpool FC']
212,p53ork,Relentless Liverpool on course to shatter Premier League points record,"The Reds are averaging 2.9 points per game, putting them on course for 110 points from 38 games, which would also be a record for Europe's top five leagues.",https://theage.com.au//sport/soccer/relentless-liverpool-on-course-to-shatter-premier-league-points-record-20200104-p53ork.html,2020-01-03T23:06:29Z,2020-01-03T23:06:29Z,EPL,['Liverpool FC']
213,p53oqh,Mourinho stoic as Tottenham lose talismanic Kane to hamstring tear,"Harry Kane will definitely miss Sunday's FA Cup trip to Middlesbrough while the club's medical staff ""continue to review the injury with treatment ongoing"".",https://theage.com.au//sport/soccer/mourinho-stoic-as-tottenham-lose-talismanic-kane-to-hamstring-tear-20200104-p53oqh.html,2020-01-03T19:57:36Z,2020-01-03T19:57:36Z,EPL,['Tottenham Hotspur']
214,p53onm,A-League could relax VAR offside calls after international body criticism,The International Football Association Board slammed pedantic offside calls from the VAR that could lead to a change in the A-League's hawk-eye technology.,https://theage.com.au//sport/soccer/a-league-could-relax-var-offside-calls-after-international-body-criticism-20200103-p53onm.html,2020-01-03T05:33:54Z,2020-01-03T05:33:54Z,A-League,"['EPL', 'VAR']"
215,p53oi8,Liverpool win over Sheffield marks a year unbeaten in the Premier League,"Liverpool have gone unbeaten in the Premier League for a year after defeating Sheffield United 2-0, with goals from Mohamed Salah and Sadio Mane.",https://theage.com.au//sport/soccer/liverpool-win-over-sheffield-marks-a-year-unbeaten-in-the-premier-league-20200103-p53oi8.html,2020-01-02T22:33:06Z,2020-01-02T22:16:28Z,EPL,['Liverpool FC']
216,p53od9,Fuming Mourinho blasts VAR after Tottenham loss to Southampton,Tottenham Hotspur manager Jose Mourinho has launched a broadside at video assistant referees after his team's New Year's Day defeat to Southampton.,https://theage.com.au//sport/soccer/fuming-mourinho-blasts-var-after-tottenham-loss-to-southampton-20200102-p53od9.html,2020-01-02T04:32:46Z,2020-01-02T04:32:37Z,EPL,"['Tottenham Hotspur', 'Jose Mourinho']"
217,p53o7t,"Arsenal too good for United, Leicester sizzle, Spurs lose and lose Kane","Mikel Arteta earned his first win as Arsenal manager, Leicester City cut Liverpool's lead at the top, while Tottenham star Harry Kane was injured.",https://theage.com.au//sport/soccer/leicester-too-hot-for-newcastle-spurs-lose-and-lose-kane-to-injury-20200102-p53o7t.html,2020-01-01T23:18:05Z,2020-01-01T22:33:35Z,EPL,"['Arsenal FC', 'Manchester United', 'Tottenham Hotspur']"
218,p53o79,Jahanbakhsh bicycle kick sees Brighton hold Chelsea to draw,Brighton forward Alireza Jahanbakhsh scored a stunning home goal to secure his side an entertaining 1-1 draw against Chelsea.,https://theage.com.au//sport/soccer/jahanbakhsh-bicycle-kick-sees-brighton-hold-chelsea-to-draw-20200102-p53o79.html,2020-01-01T17:43:29Z,2020-01-01T15:18:55Z,EPL,['Chelsea FC']
219,p53o2u,Former Premier League referee reveals 'dark joke' the reason for sacking,Bobby Madley shot footage of a man with a walking impairment and sent it to someone he trusted as part of a 'private' joke.,https://theage.com.au//sport/soccer/former-premier-league-referee-reveals-dark-joke-the-reason-for-sacking-20200101-p53o2u.html,2020-01-01T02:02:38Z,2020-01-01T01:57:21Z,EPL,[]
220,p53nog,Aaron Mooy unlikely to leave Brighton in January,"While it would be possible for a club to purchase Aaron Mooy from his parent club Huddersfield Town this month, sources close to the player indicated he is happy to remain on the English south coast and continue building on his recent strong performances.",https://theage.com.au//sport/soccer/aaron-mooy-unlikely-to-leave-brighton-in-january-20191230-p53nog.html,2019-12-31T06:00:48Z,2019-12-31T06:00:48Z,EPL,['Socceroos']
221,p53ntm,Moyes says he is a winner looking long term with West Ham,"David Moyes returned as West Ham United manager on Monday, saying he was a winner determined to revive the club's Premier League fortunes.",https://theage.com.au//sport/soccer/moyes-says-he-is-a-winner-looking-long-term-with-west-ham-20191231-p53ntm.html,2019-12-30T22:48:09Z,2019-12-30T22:48:09Z,EPL,[]
222,p53nis,"Liverpool restore 13-point lead, Coady calls out VAR",EPL wrap: Liverpool will take a 13-point lead into the new year after they edged out Wolves 1-0 in a hard-fought encounter in the English Premier League.,https://theage.com.au//sport/soccer/liverpool-restore-13-point-lead-coady-calls-out-var-20191230-p53nis.html,2019-12-29T22:24:07Z,2019-12-29T22:24:07Z,EPL,['UEFA Champions League']
223,p53nip,West Ham reappoint Moyes as head coach,Premier League strugglers West Ham United have reappointed David Moyes as head coach on an 18-month deal to replace the sacked Manuel Pellegrini and help them move from the bottom half of the table.,https://theage.com.au//sport/soccer/west-ham-reappoint-moyes-as-head-coach-20191230-p53nip.html,2019-12-29T22:02:54Z,2019-12-29T22:02:54Z,EPL,['UEFA Champions League']
224,p53nhe,Stunning Chelsea surge stuns Arsenal at the Emirates,"Chelsea produced a late comeback to beat Arsenal 2-1 on Sunday, consigning Mikel Arteta to defeat on his home debut as coach.",https://theage.com.au//sport/soccer/stunning-chelsea-surge-stuns-arsenal-at-the-emirates-20191230-p53nhe.html,2019-12-29T17:55:23Z,2019-12-29T16:45:46Z,EPL,"['Chelsea FC', 'Arsenal FC']"
225,p53ndm,West Ham sack Pellegrini as toll mounts in open season on coaches,"West Ham United said on Saturday (Sunday AEDT) that manager Manuel Pellegrini had left the club, following the side's 2-1 loss to Leicester earlier in the day.",https://theage.com.au//sport/soccer/west-ham-sack-pellegrini-as-toll-mounts-in-open-season-on-coaches-20191229-p53ndm.html,2019-12-28T22:39:02Z,2019-12-28T21:24:34Z,EPL,[]
226,p53nde,"Leicester win pushes Pellegrini out the door, United move into fifth","Kelechi Iheanacho and Demarai Gray were on target to hand Leicester a 2-1 victory, while Manchester United won 2-0 win at Burnley.",https://theage.com.au//sport/soccer/leicester-beat-west-ham-to-heap-more-pressure-on-pellegrini-20191229-p53nde.html,2019-12-28T22:08:58Z,2019-12-28T20:46:44Z,EPL,[]
227,p53ndb,‘Shades of Bergkamp’: Aaron Mooy's sublime finish seals Brighton win,Mooy played a part in both goals as Brighton recorded their first home win since November with a convincing 2-0 victory over Bournemouth.,https://theage.com.au//sport/soccer/shades-of-bergkamp-aaron-mooy-s-sublime-finish-seals-brighton-win-20191229-p53ndb.html,2019-12-28T21:37:26Z,2019-12-28T20:22:15Z,EPL,['Socceroos']
228,p53n6j,Only the agonising weight of history can stop Liverpool now,The Premier League leaders' win over Leicester gives them a huge lead at the midpoint of the season. But the Reds have seen it all unravel before.,https://theage.com.au//sport/soccer/only-the-agonising-weight-of-history-can-stop-liverpool-now-20191227-p53n6j.html,2019-12-28T13:15:47Z,2019-12-28T01:05:25Z,EPL,"['Analysis', 'Liverpool FC']"
229,p53nac,Wolves all but end Manchester City's EPL title hopes,Manchester City's slim hopes of defending their Premier League title have all but evaporated.,https://theage.com.au//sport/soccer/wolves-all-but-end-manchester-city-s-epl-title-hopes-20191228-p53nac.html,2019-12-28T02:13:42Z,2019-12-27T23:11:58Z,EPL,"['Liverpool FC', 'Manchester City']"
230,p53n3r,Firmino rampages as Liverpool crush Leicester to go 13 points clear,Rampant Liverpool moved 13 points clear at the top of the Premier League after Roberto Firmino struck twice in an emphatic 4-0 win at second-placed Leicester.,https://theage.com.au//sport/soccer/firmino-rampages-as-liverpool-crush-leicester-to-go-13-points-clear-20191227-p53n3r.html,2019-12-26T22:49:04Z,2019-12-26T22:49:04Z,EPL,['Liverpool FC']
231,p53n30,"Ancelotti starts with a win at Everton, Arteta's Arsenal gets draw",Carlo Ancelotti has made a winning start to his reign as Everton manager as his side beat Burnley 1-0 on Boxing Day.,https://theage.com.au//sport/soccer/ancelotti-starts-with-a-win-at-everton-arteta-s-arsenal-gets-draw-20191227-p53n30.html,2019-12-26T20:45:44Z,2019-12-26T20:45:44Z,EPL,[]
232,p53myb,Liverpool's Klopp not feeling Christmas spirit,"Liverpool manager Jurgen Klopp has lambasted the Christmas fixture schedule as ""criminal"" even though his side are by no means the worst affected.",https://theage.com.au//sport/soccer/liverpool-s-klopp-not-feeling-christmas-spirit-20191226-p53myb.html,2019-12-26T01:33:37Z,2019-12-26T01:33:37Z,EPL,['Liverpool FC']
233,p53mu3,Liverpool face Vardy threat in full round of fixtures on Boxing Day,Newly crowned Club World Cup winners Liverpool return to fighting for their first league title in 30 years when they face their closest challengers on Thursday.,https://theage.com.au//sport/soccer/liverpool-face-vardy-threat-in-full-round-of-fixtures-on-boxing-day-20191225-p53mu3.html,2019-12-25T05:44:43Z,2019-12-24T23:32:55Z,EPL,['Liverpool FC']
234,p53mps,Ljungberg to stay on at Arsenal: Arteta,New Arsenal manager Mikel Arteta says Freddie Ljungberg will stay on at the English Premier League club in a coaching capacity.,https://theage.com.au//sport/soccer/ljungberg-to-stay-on-at-arsenal-arteta-20191224-p53mps.html,2019-12-24T02:08:10Z,2019-12-24T02:08:10Z,EPL,['Arsenal FC']
235,p53mo9,Groves sorry for Ryan holocaust remark,"Former Arsenal winger Perry Groves has apologised for saying Socceroos star Mat Ryan ""had a holocaust of a game"" for Brighton against Sheffield United.",https://theage.com.au//sport/soccer/groves-sorry-for-ryan-holocaust-remark-20191224-p53mo9.html,2019-12-23T23:43:21Z,2019-12-23T23:43:13Z,EPL,['Socceroos']
236,p53mnd,Chelsea's Rudiger wants swift action against alleged racist abusers,Chelsea defender Antonio Rudiger has urged Tottenham Hotspur to find and punish the individuals who allegedly directed racist abuse at him during Monday's (AEDT) Premier League match.,https://theage.com.au//sport/soccer/chelsea-s-rudiger-wants-swift-action-against-alleged-racist-abusers-20191224-p53mnd.html,2019-12-23T22:27:20Z,2019-12-23T22:27:20Z,EPL,"['Chelsea FC', 'Tottenham Hotspur', 'Racism']"
237,p53mc7,Racism protocol implemented as Chelsea win at Spurs,FIFA's protocol for dealing with discrimination at games was implemented for the first time in the Premier League during the London derby after apparent racist abuse toward Antonio Rudiger.,https://theage.com.au//sport/soccer/racism-protocol-implemented-as-chelsea-win-at-spurs-20191223-p53mc7.html,2019-12-22T22:32:53Z,2019-12-22T22:05:57Z,EPL,"['Chelsea FC', 'Tottenham Hotspur']"
238,p53mbb,De Gea howler helps Watford to a shock 2-0 win over Manchester United,United produced yet another limp display and failed to hit the target in the first half.,https://theage.com.au//sport/soccer/de-gea-howler-helps-watford-to-a-shock-2-0-win-over-manchester-united-20191223-p53mbb.html,2019-12-22T23:07:58Z,2019-12-22T16:04:04Z,EPL,['Manchester United']
